Citizen_ID,Area_Sector,Issue_Type,Complaint_Text,Severity_Level,Reported_Time,Resolution_Time_Hours,Assigned_Department,Satisfaction_Rating,Followup_Required,Latitude,Longitude,AI_Priority_Score
C1900,C1,WiFiIssu,Both part though exist star as player traditional well tax art democratic reality.,,02-01-2025 08:06,,Watr Dept,2,No,19.169983,72.987473,0.44
C1901,B2,Pothl,Environment door these social my despite behind.,Med,25-05-2025 04:32,74,Watr Dept,3,Yes,19.005227,72.9315,0.73
C1902,A2,Pothl,Main hear eight statement make fall effect impact at some owner crime next far simply.,Lo,31-08-2025 17:07,47,Road Dept,3,Yes,19.091013,72.867449,0.94
C1903,D1,Pothl,Upon walk soldier drive choose return cost maintain high choice life.,Lo,01-05-2025 15:30,27,Road Dept,1,Yes,19.272614,72.990603,0.69
C1904,B1,WiFiIssu,Product station else value yourself back take mean question whose.,Med,20-11-2025 23:37,999,Watr Dept,1,No,19.001213,72.88261,0.84
C1905,C2,Watr,Measure style to condition dinner upon no at push politics mission pretty purpose.,Med,24-08-2025 08:43,105,SmartWifiDept,2,Yes,19.005854,72.952669,0.48
C1906,D2,Pothl,Represent agent Republican conference system seven able several.,Hi,22-05-2025 00:17,24,Elect Dept,3,Yes,19.176782,72.815617,0.12
C1907,D2,Pothl,Figure site past somebody enter late tell any although bed evidence share decision able agree.,Hi,30-06-2025 13:17,48,Road Dept,3,No,19.134263,72.862207,0.89
C1908,B2,Pothl,Forward election scene something quite man relate approach manager another must environmental matter social card instead.,Med,25-11-2025 02:51,69,Road Dept,5,No,19.201881,72.871458,0.66
C1909,A1,Garbge,Those during suffer until sell response behind.,Lo,18-11-2025 04:12,,Road Dept,1,No,19.052318,72.811377,0.05
C1910,D1,Pothl,Indeed hospital his carry collection interview capital another if kid head enjoy war.,Lo,11-12-2025 16:02,91,Watr Dept,2,No,19.099709,72.953976,0.35
C1911,B1,Pollutn,Receive fund choose popular stuff human assume television be probably tax.,Critcal,04-07-2025 12:47,114,Watr Dept,2,No,19.271705,73.014922,0.15
C1912,C2,Trafic,Image pattern cold in describe probably economy.,Lo,15-08-2025 23:08,28,SmartWifiDept,3,No,19.155118,73.080058,0.22
C1913,B2,Pollutn,Set board seem rest fine war treatment throw sense thing local.,Critcal,26-05-2025 18:12,,Elect Dept,1,Yes,19.183985,73.048924,0.43
C1914,A2,Pothl,Stop top evidence sound how author education music media high all.,,28-05-2025 06:05,4,Elect Dept,4,No,19.115884,72.848266,0.35
C1915,D2,Stret Light,Size receive do condition local bag here contain.,Lo,25-04-2025 16:16,120,Clean Dept,1,No,19.036514,72.961793,0.09
C1916,D1,Pollutn,Discuss federal itself it change peace pick card official would.,Lo,07-08-2025 04:08,21,Clean Dept,1,Yes,19.08687,73.022893,0.99
C1917,B1,WiFiIssu,Skill simply century when worry cold series must person per trial.,Lo,17-02-2025 09:08,9,SmartWifiDept,10,No,19.127799,73.050642,0.9
C1918,C2,Pollutn,Buy letter war sound customer Congress design fill quite different past chance usually miss.,Hi,25-07-2025 02:45,,,,Yes,19.164609,72.987489,0.53
C1919,D1,Pothl,Level some itself between sister note edge if forget clear well difference help.,,18-02-2025 09:26,119,Road Dept,2,No,19.023636,73.01403,0.97
C1920,D2,WiFiIssu,Small often radio stay force under increase wind hospital how environmental.,Lo,20-09-2025 17:05,58,Elect Dept,3,No,19.294193,72.882962,0.33
C1921,B1,WiFiIssu,Together person simple establish loss table computer expect usually whatever author guess front military major sometimes.,Critcal,30-04-2025 22:08,55,Clean Dept,1,No,19.27731,72.936868,0.75
C1922,D1,Pollutn,Than miss specific language bit big water fish cover challenge traditional respond present media.,Hi,06-07-2025 12:07,85,Elect Dept,4,No,19.060003,72.847834,0.72
C1923,C1,WiFiIssu,Live want health physical war region information machine prove.,Lo,20-06-2025 04:15,9,SmartWifiDept,,Yes,19.058399,72.901054,0.54
C1924,A1,Garbge,Around add full early program media finally send out word.,Hi,15-07-2025 09:31,18,Elect Dept,4,Yes,19.2498,72.997413,0.76
C1925,B1,Pollutn,Than east although bad war movie prove respond happen fire.,Med,08-03-2025 06:49,107,Clean Dept,5,Yes,19.009737,73.027307,0.49
C1926,C1,Stret Light,Hit consider either sing choose law south list certain area military tough power plan either.,Hi,26-09-2025 14:57,56,Road Dept,5,Yes,19.077789,72.878529,0.42
C1927,D1,Stret Light,Executive finally successful loss order require cause.,Med,04-07-2025 16:02,43,Clean Dept,3,No,19.141752,72.80548,0.88
C1928,A1,Stret Light,Care maintain help board herself result yet laugh woman future though here.,Med,01-12-2025 01:22,85,SmartWifiDept,4,No,19.186897,72.941078,0.57
C1929,D2,WiFiIssu,Approach assume order west fear analysis clearly religious score through small provide pay.,Med,23-01-2025 22:11,16,SmartWifiDept,5,No,19.108165,72.952251,0.34
C1930,C2,Stret Light,Direction research determine appear relate throw benefit if call.,Hi,24-10-2025 06:24,60,Elect Dept,4,No,19.079268,73.082223,0.07
C1931,A2,Watr,But attack stand pressure employee significant billion.,Med,30-03-2025 03:27,23,Clean Dept,2,No,19.061786,72.891914,0.23
C1932,D1,Garbge,Future me at approach gun occur bad go begin through brother.,Med,12-02-2025 02:15,18,,5,No,19.215229,73.041675,0.81
C1933,B1,WiFiIssu,Research at live cup Mrs support four according see staff plan size role people late.,Med,19-01-2025 21:51,88,Clean Dept,10,No,19.040316,72.819263,0.92
C1934,B1,Stret Light,Your old training try outside least media public voice three current.,Critcal,02-11-2025 04:15,41,Elect Dept,1,No,19.185863,72.970748,0.28
C1935,C1,Trafic,Site medical surface left technology firm shake young positive ever my maintain play crime.,Med,23-06-2025 18:14,22,Elect Dept,3,Yes,19.121237,73.062361,0.57
C1936,B1,Garbge,Result give line sell beyond lawyer factor really ready doctor range.,Lo,30-04-2025 01:47,61,Clean Dept,3,Yes,19.030941,72.832705,0.88
C1937,B1,Stret Light,Marriage window condition much hundred drive drug day avoid head very build technology manage mean.,Critcal,11-05-2025 21:35,32,Road Dept,5,Yes,19.036332,72.87056,0.06
C1938,C1,Pothl,Health hospital home smile beautiful lead list beat nation look.,Critcal,03-02-2025 22:22,40,,5,Yes,19.011999,72.997055,0.7
C1939,B1,Watr,Next cover executive see per medical commercial quality deal deal head which bit major why prevent.,Lo,17-10-2025 04:43,100,Road Dept,,Yes,19.041181,72.934729,0.35
C1940,A2,WiFiIssu,And drive professor couple check world across watch situation factor nature particular head man most.,Critcal,28-04-2025 00:31,36,Elect Dept,4,No,19.27089,72.923434,0.57
C1941,D1,Pollutn,Small product message color painting which teacher town success your half cause wear this.,,25-11-2025 00:28,109,Elect Dept,3,No,19.222186,72.813899,0.42
C1942,A1,Pollutn,Behind factor baby than out word without consumer gas happen understand.,,16-06-2025 14:39,114,Clean Dept,4,Yes,19.092857,72.982206,0.12
C1943,B2,Stret Light,Face better draw standard feel environmental energy stock another hold build age line.,Med,12-04-2025 19:13,9,Clean Dept,2,No,19.283092,72.90193,0.28
C1944,D2,Garbge,Nothing product item bank garden produce feeling them piece accept place establish.,Med,29-04-2025 20:06,99,Watr Dept,4,Yes,19.261359,72.97984,0.43
C1945,B2,WiFiIssu,Finally car bill general pass guy high to describe card.,Med,02-08-2025 20:08,46,,3,Yes,19.075384,73.022151,0.99
C1946,D2,Stret Light,Respond president culture story fish marriage great turn need ground role should billion.,Hi,22-02-2025 08:32,,Road Dept,5,No,19.091669,72.909935,0.87
C1947,D2,Garbge,Relate brother quality oil dream ball plant itself your scientist wind sound assume.,Lo,10-07-2025 23:55,26,Clean Dept,4,No,19.145131,73.014662,0.13
C1948,B1,WiFiIssu,After truth hope oil raise must forward sure whether ago protect story history worker.,Lo,12-08-2025 17:25,77,Elect Dept,4,Yes,19.258842,72.949668,0.39
C1949,B1,Pothl,Lose also be situation car be want expert wide floor speak join.,Lo,23-07-2025 15:15,111,Clean Dept,1,No,19.146254,73.017133,0.22
C1950,B1,Pollutn,Can garden several ask hand test box common degree know lawyer get partner crime lawyer.,Med,31-08-2025 15:14,8,Watr Dept,3,Yes,19.117383,72.94993,0.63
C1951,D1,Pothl,Whether before human because firm expert we car go his worker.,Critcal,16-07-2025 13:21,99,,,Yes,19.063784,73.026015,0.7
C1952,C2,Watr,College race amount report let concern strong another model maybe which off couple everyone.,Critcal,17-11-2025 06:08,,Elect Dept,5,Yes,19.232675,72.968858,0.61
C1953,D1,Stret Light,Mother daughter stay create feeling prevent finally need significant protect state decision clearly baby.,,26-03-2025 22:52,57,SmartWifiDept,3,No,19.056395,72.836089,0.32
C1954,D1,Trafic,Impact here between past end surface feel among represent finally anyone.,Lo,04-09-2025 09:39,99,Elect Dept,2,No,19.202578,72.8667,0.12
C1955,A1,Stret Light,Knowledge difficult style current close authority resource my general civil.,Med,15-04-2025 12:38,58,Road Dept,5,No,19.23228,73.006802,0.71
C1956,A1,Pollutn,Reason itself strategy about environment approach season civil foot just information indeed.,Lo,23-01-2025 15:28,96,Watr Dept,4,No,19.256889,73.028191,0.61
C1957,D2,Trafic,Station walk prepare friend dog set nearly agency.,Med,02-11-2025 12:29,16,Elect Dept,2,Yes,19.013068,72.989895,0.46
C1958,C1,Garbge,Simple different effect along pick today American law instead fish work win name people trade.,Lo,17-01-2025 20:36,,Watr Dept,2,No,19.124974,72.843604,0.18
C1959,D2,Garbge,Hold just commercial buy oil above always although source fund lay someone station claim.,Hi,08-11-2025 13:49,56,Road Dept,2,No,19.09394,73.089565,0.05
C1960,A1,Stret Light,First fish out try listen say large technology step way management.,Critcal,08-03-2025 06:02,58,Clean Dept,4,No,19.267743,72.931823,0.51
C1961,A1,Watr,Matter share bill black price sell prove rock senior direction at hear.,Med,05-03-2025 21:49,99,SmartWifiDept,5,Yes,19.150807,72.859294,0.52
C1962,A2,Pothl,Treat care whole across three how late follow those serious recent yes upon magazine.,Critcal,14-01-2025 22:48,76,Elect Dept,5,No,19.012984,73.011922,0.19
C1963,B2,WiFiIssu,Color student stop camera trouble class join.,Hi,08-11-2025 10:47,23,SmartWifiDept,4,Yes,19.26306,72.939275,0.64
C1964,B2,Garbge,Choice participant peace letter create pay name former prevent fall push bank pay represent.,Lo,21-07-2025 15:24,53,Elect Dept,1,No,19.272032,72.939212,0.91
C1965,D2,Pollutn,Seven say property center race end activity still pretty drop.,Med,20-06-2025 04:20,9,Elect Dept,3,Yes,19.167853,72.955366,0.67
C1966,C1,Trafic,Purpose woman worry someone your draw song kid past interesting performance eye.,Med,25-02-2025 14:58,24,SmartWifiDept,5,No,19.104045,72.946255,0.28
C1967,D1,Pothl,Kind green politics true everybody recent cultural change daughter arrive born building them herself adult create.,Lo,27-08-2025 07:45,,SmartWifiDept,3,Yes,19.14011,72.828754,0.97
C1968,C2,Watr,According deal common pass management far explain worker study start very.,Med,11-11-2025 21:22,86,Clean Dept,2,Yes,19.016511,73.076668,0.53
C1969,C2,Trafic,He happy trial executive one produce little.,Critcal,26-03-2025 18:44,9,Elect Dept,5,No,19.258358,72.820989,0.13
C1970,C1,Stret Light,Show job case edge mean four fund sure.,Critcal,25-07-2025 17:29,98,Clean Dept,4,Yes,19.108433,72.872637,0.66
C1971,B1,WiFiIssu,However education candidate course hope test some daughter beat area.,Med,17-06-2025 10:43,41,,5,No,19.198542,72.843047,0.27
C1972,C1,Pothl,Five maybe find assume ahead authority buy heart turn kind nice your size you wear author.,Lo,27-08-2025 18:53,79,SmartWifiDept,5,Yes,19.274334,73.004791,0.04
C1973,A1,Pothl,Blood fear radio doctor both hit order listen religious town off physical.,,05-09-2025 17:18,111,Watr Dept,2,Yes,19.008188,72.978867,0.36
C1974,A1,Pollutn,Note cultural exactly agreement some direction tax cultural happy.,Hi,30-05-2025 19:37,20,Watr Dept,2,No,19.254208,72.856927,0.35
C1975,D2,Watr,Long music some debate hair matter manage move this keep region wonder whose traditional citizen ask.,Lo,05-08-2025 21:49,88,Watr Dept,2,No,19.089378,72.905524,0.3
C1976,B1,Pothl,Than perhaps guy boy bring find perform Mr sound sell.,Med,05-02-2025 20:43,97,Clean Dept,1,Yes,19.03505,72.887048,0.68
C1977,A1,WiFiIssu,Five race step national realize might firm camera carry.,Med,28-02-2025 02:20,75,SmartWifiDept,3,Yes,19.247647,73.050574,0.93
C1978,B1,Trafic,Green safe challenge ground determine sign adult indicate game talk brother response happy.,Critcal,23-09-2025 12:55,36,,5,No,19.04956,72.921945,0.08
C1979,D2,Pothl,Investment final important public cell school believe major answer single skill meet six especially bit.,Hi,25-06-2025 17:54,39,Clean Dept,4,Yes,19.138386,72.969647,0.3
C1980,D1,Stret Light,Assume with fly player item hotel upon.,Hi,25-06-2025 11:23,78,Road Dept,,Yes,19.272705,73.076449,0.62
C1981,D2,Watr,Low always hair another although you receive can town laugh.,Med,26-05-2025 09:28,,Watr Dept,5,Yes,19.197872,73.01319,0.11
C1982,A1,Trafic,Real information picture edge among home nothing exist.,Hi,28-09-2025 10:30,13,Clean Dept,1,Yes,19.228772,72.88121,0.88
C1983,C1,Pollutn,Statement wrong especially peace risk fish person court.,Hi,16-05-2025 11:48,67,Elect Dept,4,Yes,19.267862,72.957368,0.51
C1984,B2,WiFiIssu,Simply young party despite big again standard know seem for represent easy clear consumer exactly.,Critcal,26-07-2025 05:02,26,Clean Dept,1,No,19.004928,73.098248,0.04
C1985,C1,WiFiIssu,Generation gas do want evidence day image participant history exactly training stage realize follow eye.,Critcal,02-05-2025 07:54,113,Clean Dept,2,No,19.154569,72.812797,0.69
C1986,B2,Trafic,Sort involve write ready join provide sound edge few sea that quality feeling experience whose trouble.,Med,06-01-2025 11:58,67,Road Dept,2,No,19.045113,73.03243,0.38
C1987,A1,WiFiIssu,Southern south manager nearly south start feeling still policy prove Republican agent.,Critcal,06-04-2025 00:48,104,Elect Dept,2,Yes,19.118197,72.867905,0.07
C1988,C2,Trafic,Dog discover college hear more military responsibility arm go tough.,Critcal,12-08-2025 19:52,,,2,Yes,19.174375,73.071702,0.04
C1989,C1,Garbge,Before treat hope example treatment impact specific decade around might theory big hard possible.,Med,07-07-2025 11:19,81,,4,No,19.102409,73.080612,0.26
C1990,B1,WiFiIssu,Idea former often business reflect mother sense deep expect offer fact experience.,Critcal,19-04-2025 21:50,42,Clean Dept,5,No,19.272827,72.932994,0.3
C1991,D1,Watr,Five race lawyer seat around cut century music attention.,Med,18-06-2025 12:55,58,Watr Dept,,No,19.017309,73.084258,0.09
C1992,C2,WiFiIssu,This arrive challenge quality moment treat field likely three music quality.,Lo,06-07-2025 13:26,16,Elect Dept,3,Yes,19.193072,73.099859,0.8
C1993,C1,Pothl,Listen last seat forward draw value off home.,Med,24-06-2025 01:24,56,SmartWifiDept,4,Yes,19.178936,73.003452,0.71
C1994,D2,Watr,Gun its perhaps bank town civil structure she race world billion walk.,Critcal,08-05-2025 01:30,78,,2,No,19.267533,73.036524,0.55
C1995,D1,Garbge,Huge war almost responsibility firm your great official run.,,07-09-2025 10:49,18,Road Dept,4,No,19.094359,72.863855,0.05
C1996,C1,Pothl,Break go community door cultural trial blood unit direction its hotel nice more.,Med,09-05-2025 08:18,57,Clean Dept,2,Yes,19.118362,72.811471,0.63
C1997,A2,Stret Light,Fine popular television relate mother bed door operation particular play but available culture reality.,Lo,30-11-2025 14:12,92,Elect Dept,,No,19.221435,72.912906,0.31
C1998,D1,Pothl,Consumer with between bag somebody rate she grow turn.,Hi,19-03-2025 23:28,118,Elect Dept,5,No,19.020111,72.864319,0.7
C1999,C2,Trafic,Out score across edge better gun information table role task.,,24-11-2025 18:14,9,Elect Dept,4,No,19.117582,73.011705,0.76
C1351,C1,Pothl,Really likely television four agency forget office.,Lo,21-03-2025 16:44,103,Road Dept,4,No,19.293907,73.086368,0.65
C1282,B2,Trafic,Our structure believe according food treat building Democrat because on front market.,Lo,02-08-2025 04:21,34,Road Dept,5,Yes,19.137802,72.954476,0.77
C1940,A2,WiFiIssu,And drive professor couple check world across watch situation factor nature particular head man most.,Critcal,28-04-2025 00:31,36,Elect Dept,4,No,19.27089,72.923434,0.57
C1530,D1,WiFiIssu,Gun successful determine federal have card paper.,Hi,03-06-2025 10:24,48,Elect Dept,4,Yes,19.006361,72.942167,0.23
C1481,B2,Trafic,Player she fact in behavior usually everybody significant executive understand claim.,Critcal,10-09-2025 00:52,,Elect Dept,5,Yes,19.112216,72.903129,0.05
C1092,A2,Trafic,Seem everybody interview fill sort bed very consider many type debate child make.,Lo,29-08-2025 07:41,999,SmartWifiDept,3,No,19.225627,72.986417,0.36
C1521,A2,Garbge,Population training upon benefit real water record use get medical sport ability order whose test place.,,11-05-2025 18:24,90,Watr Dept,1,No,19.216331,72.883139,0.26
C1376,B1,Trafic,Early reveal city rise own good exist deep action act cultural why bill character.,Critcal,21-09-2025 04:26,84,Watr Dept,2,No,19.231309,72.804367,0.71
C1197,D1,Pollutn,Seem simply argue ahead education at change possible we most apply happy security.,Critcal,14-07-2025 21:57,54,Watr Dept,3,No,19.243912,72.988152,0.82
C1569,A1,Watr,Leave carry fact evidence who consider friend job grow person goal study amount head.,Critcal,04-06-2025 02:15,98,Elect Dept,3,No,19.066726,72.903601,0
C1311,D1,Stret Light,Tell benefit skill response sell across she art charge hour carry member all spring watch open.,,17-05-2025 03:56,44,Watr Dept,10,No,19.017923,73.070048,0.12
C1730,C1,WiFiIssu,Face court six mouth now president decade take region term operation tonight.,Critcal,31-07-2025 02:51,87,Elect Dept,1,No,19.298583,73.011258,0.43
C1852,D2,Watr,Condition sea day could treatment relate growth break happen me hold admit institution.,Hi,12-12-2025 00:15,81,Clean Dept,3,No,19.251256,72.881533,0.97
C1916,D1,Pollutn,Discuss federal itself it change peace pick card official would.,Lo,07-08-2025 04:08,21,Clean Dept,1,Yes,19.08687,73.022893,0.99
C1981,D2,Watr,Low always hair another although you receive can town laugh.,Med,26-05-2025 09:28,,Watr Dept,5,Yes,19.197872,73.01319,0.11
C1705,C1,Trafic,Control with national top build movement those same positive information.,Critcal,15-07-2025 17:15,110,SmartWifiDept,2,No,19.038575,72.988647,0.87
C1274,A1,WiFiIssu,Performance cell employee western late market suddenly worker around suffer sure.,Hi,15-02-2025 06:59,78,,3,No,19.057538,72.912861,0.81
C1151,A2,Pollutn,Identify everyone determine really own series if identify point very information let important low yourself.,Critcal,18-02-2025 11:41,114,Clean Dept,,Yes,19.096605,72.828771,0.75
C1909,A1,Garbge,Those during suffer until sell response behind.,Lo,18-11-2025 04:12,,Road Dept,1,No,19.052318,72.811377,0.05
C1180,A1,WiFiIssu,Carry suggest growth magazine carry set someone up ago.,Critcal,20-06-2025 22:09,62,SmartWifiDept,,Yes,19.15215,72.879495,0.11
C1961,A1,Watr,Matter share bill black price sell prove rock senior direction at hear.,Med,05-03-2025 21:49,99,SmartWifiDept,5,Yes,19.150807,72.859294,0.52
C1904,B1,WiFiIssu,Product station else value yourself back take mean question whose.,Med,20-11-2025 23:37,70,Watr Dept,1,No,19.001213,72.88261,0.84
C1752,C2,Trafic,Black guess but result yeah she them lead within.,Med,06-04-2025 04:19,102,Clean Dept,,No,19.187499,73.063108,0.37
C1410,D2,Stret Light,Worry consumer article open key own model process let church market.,Med,14-02-2025 21:06,36,Road Dept,3,No,19.052273,73.091476,0.72
C1484,C1,Garbge,Nothing Republican account style purpose entire find discussion no form usually I community mouth above you.,Hi,02-01-2025 05:00,3,Watr Dept,5,Yes,19.248701,73.067804,0.16
C1262,D1,Trafic,Dark short front lay interesting majority line particular senior this begin provide prepare short explain.,Critcal,23-08-2025 08:35,96,Road Dept,3,Yes,19.147769,72.832576,0.59
C1740,C2,WiFiIssu,Few lay after fact unit memory authority spend give month institution enjoy how eat side I.,Med,09-01-2025 22:35,5,SmartWifiDept,5,No,19.247181,72.827162,0.39
C1132,A1,Pollutn,Firm appear air behind ago along sign option.,Med,11-01-2025 05:59,82,Watr Dept,1,Yes,19.179474,73.052286,0.31
C1475,D1,Watr,Task form despite think southern fact prove rich exactly prove fight agent her Mr fly address.,Lo,28-10-2025 15:23,107,,1,No,19.073513,73.083686,0.79
C1273,D2,Trafic,Board green feeling especially include although amount fact hair dark will drop.,Hi,28-08-2025 21:48,60,Watr Dept,10,No,19.110202,72.857219,0.2
C1346,C1,Pollutn,Plan issue thing war professional concern financial knowledge right be dinner matter.,Lo,22-01-2025 22:09,63,Clean Dept,3,No,19.145624,72.929884,0.22
C1733,A2,Pothl,Share although region grow education arm as positive interest become yeah name machine staff answer.,Hi,18-01-2025 06:44,23,Road Dept,1,No,19.189828,73.074138,0.9
C1799,C2,Watr,Including factor week husband beat message decade away seven specific TV all Congress hand.,Hi,19-10-2025 15:16,34,Clean Dept,5,No,19.249024,72.930256,0.48
C1792,B1,Pollutn,Certain bad usually country prevent question be society.,Lo,28-06-2025 07:14,58,SmartWifiDept,4,Yes,19.174761,73.062329,0.77
C1097,A1,WiFiIssu,Avoid step especially out surface give compare very.,Hi,31-01-2025 19:49,35,Road Dept,5,Yes,19.25632,72.808317,0.52
C1716,C2,Pothl,Feel live identify ready better blood talk tax listen word tonight fact human course.,Lo,19-02-2025 15:58,85,Clean Dept,,No,19.189757,73.08552,0.75
C1396,C1,Trafic,Soldier join follow subject down again wish can degree knowledge issue north of.,,20-11-2025 16:44,,Clean Dept,4,No,19.22472,73.088031,0.23
C1024,B1,Watr,Throughout black difference finish fly perform pretty response peace local believe forget question teacher.,Lo,29-06-2025 03:39,72,Elect Dept,1,Yes,19.285368,72.916041,0.62
C1537,D1,Pothl,Vote above although like young sea hundred.,Lo,08-05-2025 21:50,46,Elect Dept,5,No,19.168243,72.958935,0.65
C1505,D1,WiFiIssu,Staff send beyond factor base information tend center film.,Hi,06-05-2025 10:44,70,SmartWifiDept,3,Yes,19.150913,73.026814,0.98
C1373,C1,WiFiIssu,Until have sign do bring future individual ability significant physical however opportunity continue officer executive.,Critcal,30-08-2025 09:11,79,Road Dept,3,Yes,19.265927,73.067385,0.87
C1035,A2,Garbge,Already continue sing only sometimes worry meeting country seek human worker official professional.,Hi,03-10-2025 00:42,44,Clean Dept,1,No,19.123256,72.81481,0.23
C1045,B1,Garbge,North woman whole participant commercial its author sit and who protect husband market democratic.,Hi,04-10-2025 17:00,105,Elect Dept,,Yes,19.002198,73.098992,0.18
C1119,C1,Stret Light,Bar center exist far enjoy remain describe court.,Lo,27-03-2025 08:28,999,Clean Dept,3,Yes,19.171732,72.892409,0.96
C1688,D1,Trafic,Mission either school true environmental program growth special street herself agency order.,Hi,05-07-2025 00:20,,SmartWifiDept,1,No,19.294838,72.899901,0.34
C1574,A1,WiFiIssu,Onto challenge federal fear debate total democratic.,,06-12-2025 15:31,,Elect Dept,2,No,19.131479,72.801426,0.26
C1255,A1,Trafic,Light card argue fire wish fact mouth.,Med,14-01-2025 00:51,10,,,No,19.222672,73.072073,0.25
C1982,A1,Trafic,Real information picture edge among home nothing exist.,Hi,28-09-2025 10:30,13,Clean Dept,1,Yes,19.228772,72.88121,0.88
C1678,B1,Pothl,Book behind similar certainly window pick major animal.,Critcal,22-05-2025 10:51,51,Road Dept,5,No,19.293064,72.937294,0.45
C1506,C2,Stret Light,Meeting voice run face loss purpose probably child beat human common evening.,Med,23-09-2025 05:56,44,Watr Dept,,No,19.113687,72.966615,0.36
